ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-04T12:00:00Z,100117.01891373801916932907349,0,0,0
2024-01-04T13:00:00Z,100117.01891373801916932907349,0,0,0
2024-01-04T14:00:00Z,100103.00012828164191693290735,0,0,0
2024-01-04T15:00:00Z,100068.59565442812369728708980,0,0,0
2024-01-04T16:00:00Z,100057.12749647695095740515061,0,0,0
2024-01-04T17:00:00Z,100059.99453596474414237563541,0,0,0
2024-01-04T18:00:00Z,100037.05822006239866261175704,0,0,0
2024-01-04T19:00:00Z,100134.53756264736695160824010,0,0,0
2024-01-04T20:00:00Z,100034.19118057460547764127225,0,0,0
2024-01-04T21:00:00Z,99985.45150928212133314303072,0,0,0
2024-01-04T22:00:00Z,99999.78670672108725799545470,0,0,0
2024-01-04T23:00:00Z,100034.19118057460547764127225,0,0,0
2024-01-05T00:00:00Z,100045.65933852577821752321143,0,0,0
2024-01-05T01:00:00Z,100008.38782518446681290690908,0,0,0
2024-01-05T02:00:00Z,99991.18558825770770308400031,0,0,0
2024-01-05T03:00:00Z,99996.91966723329407302496990,0,0,0
2024-01-05T04:00:00Z,100002.65374620888044296593949,0,0,0
2024-01-05T05:00:00Z,100051.39341750136458746418102,0,0,0
2024-01-05T06:00:00Z,100062.86157545253732734612021,0,0,0
2024-01-05T07:00:00Z,99985.45150928212133314303072,0,0,0
2024-01-05T08:00:00Z,99982.58446979432814817254592,0,0,0
2024-01-05T09:00:00Z,99965.38223286756903834963714,0,0,0
2024-01-05T10:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T11:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T12:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T13:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T14:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T15:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T16:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T17:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T18:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T19:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T20:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T21:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T22:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-05T23:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T00:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T01:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T02:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T03:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T04:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T05:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T06:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T07:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T08:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T09:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T10:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T11:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T12:00:00Z,99828.45075326759513000962493,0,0,0
2024-01-06T13:00:00Z,99828.45075326759513000962493,0,0,0
