ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-04T12:00:00Z,100194.55769909386144950198237,0,0,0
2024-01-04T13:00:00Z,100171.46195919604121764022952,0,0,0
2024-01-04T14:00:00Z,100256.14633882138206779998996,0,0,0
2024-01-04T15:00:00Z,100256.14633882138206779998996,0,0,0
2024-01-04T16:00:00Z,100344.68000842969295660337588,0,0,0
2024-01-04T17:00:00Z,100348.52929841266299524700135,0,0,0
2024-01-04T18:00:00Z,100371.62503831048322710875420,0,0,0
2024-01-04T19:00:00Z,100383.17290825939334303963062,0,0,0
2024-01-04T20:00:00Z,100267.69420877029218373086638,0,0,0
2024-01-04T21:00:00Z,100198.40698907683148814560784,0,0,0
2024-01-04T22:00:00Z,100217.65343899168168136373521,0,0,0
2024-01-04T23:00:00Z,100267.69420877029218373086638,0,0,0
2024-01-05T00:00:00Z,100333.13213848078284067249946,0,0,0
2024-01-05T01:00:00Z,100248.44775885544199051273901,0,0,0
2024-01-05T02:00:00Z,100283.09136870217233830536828,0,0,0
2024-01-05T03:00:00Z,100302.33781861702253152349566,0,0,0
2024-01-05T04:00:00Z,100233.05059892356183593823711,0,0,0
2024-01-05T05:00:00Z,100286.94065868514237694899376,0,0,0
2024-01-05T06:00:00Z,100360.07716836157311117787778,0,0,0
2024-01-05T07:00:00Z,100298.48852863405249287987018,0,0,0
2024-01-05T08:00:00Z,100275.39278873623226101811733,0,0,0
2024-01-05T09:00:00Z,100244.59846887247195186911354,0,0,0
2024-01-05T10:00:00Z,100209.95485902574160407648426,0,0,0
2024-01-05T11:00:00Z,100263.84491878732214508724091,0,0,0
2024-01-05T12:00:00Z,100275.39278873623226101811733,0,0,0
2024-01-05T13:00:00Z,100294.63923865108245423624471,0,0,0
2024-01-05T14:00:00Z,100229.20130894059179729461164,0,0,0
2024-01-05T15:00:00Z,100286.94065868514237694899376,0,0,0
2024-01-05T16:00:00Z,100240.74917888950191322548806,0,0,0
2024-01-05T17:00:00Z,100244.59846887247195186911354,0,0,0
2024-01-05T18:00:00Z,100252.29704883841202915636449,0,0,0
2024-01-05T19:00:00Z,100325.43355851484276338524850,0,0,0
2024-01-05T20:00:00Z,100379.32361827642330439600515,0,0,0
2024-01-05T21:00:00Z,100429.36438805503380676313632,0,0,0
2024-01-05T22:00:00Z,100402.41935817424353625775800,0,0,0
2024-01-05T23:00:00Z,100352.37858839563303389062683,0,0,0
2024-01-06T00:00:00Z,100387.02219824236338168325610,0,0,0
2024-01-06T01:00:00Z,100591.03456733977542979540626,0,0,0
2024-01-06T02:00:00Z,100510.19947769740461827927129,0,0,0
2024-01-06T03:00:00Z,100479.40515783364430913026749,0,0,0
2024-01-06T04:00:00Z,100552.54166751007504335915151,0,0,0
2024-01-06T05:00:00Z,100517.89805766334469556652224,0,0,0
2024-01-06T06:00:00Z,100552.54166751007504335915151,0,0,0
2024-01-06T07:00:00Z,100571.78811742492523657727888,0,0,0
2024-01-06T08:00:00Z,100483.25444781661434777389297,0,0,0
2024-01-06T09:00:00Z,100487.10373779958438641751844,0,0,0
2024-01-06T10:00:00Z,100498.65160774849450234839487,0,0,0
2024-01-06T11:00:00Z,100460.15870791879411591214012,0,0,0
2024-01-06T12:00:00Z,100429.36438805503380676313632,0,0,0
2024-01-06T13:00:00Z,100363.92645834454314982150325,0,0,0
2024-01-06T14:00:00Z,100452.46012795285403862488917,0,0,0
2024-01-06T15:00:00Z,100406.26864815721357490138347,0,0,0
2024-01-06T16:00:00Z,100544.84308754413496607190056,0,0,0
2024-01-06T17:00:00Z,100525.59663762928477285377319,0,0,0
2024-01-06T18:00:00Z,100529.44592761225481149739866,0,0,0
2024-01-06T19:00:00Z,100552.54166751007504335915151,0,0,0
2024-01-06T20:00:00Z,100664.17107701620616402429028,0,0,0
2024-01-06T21:00:00Z,100537.14450757819488878464961,0,0,0
2024-01-06T22:00:00Z,100625.67817718650577758803553,0,0,0
2024-01-06T23:00:00Z,100664.17107701620616402429028,0,0,0
2024-01-07T00:00:00Z,100748.85545664154701418405072,0,0,0
2024-01-07T01:00:00Z,100721.91042676075674367867240,0,0,0
2024-01-07T02:00:00Z,100718.06113677778670503504692,0,0,0
2024-01-07T03:00:00Z,100706.51326682887658910417050,0,0,0
2024-01-07T04:00:00Z,100679.56823694808631859879218,0,0,0
2024-01-07T05:00:00Z,100683.41752693105635724241765,0,0,0
2024-01-07T06:00:00Z,100694.96539687996647317329408,0,0,0
2024-01-07T07:00:00Z,100698.81468686293651181691955,0,0,0
2024-01-07T08:00:00Z,100671.86965698214624131154123,0,0,0
2024-01-07T09:00:00Z,100610.28101725462562301353363,0,0,0
2024-01-07T10:00:00Z,100594.88385732274546843903173,0,0,0
2024-01-07T11:00:00Z,100564.08953745898515929002794,0,0,0
2024-01-07T12:00:00Z,100606.43172727165558436990816,0,0,0
2024-01-07T13:00:00Z,100556.39095749304508200277699,0,0,0
2024-01-07T14:00:00Z,100525.59663762928477285377319,0,0,0
