ts,equity_total_usdt,realized_pnl_usdt,unrealized_pnl_usdt,cash_balance_usdt
2024-01-04T12:00:00Z,100313.75679732441471571906354,0,0,0
2024-01-04T13:00:00Z,100315.98645172798216276477146,0,0,0
2024-01-04T14:00:00Z,100351.66092218506131549609810,0,0,0
2024-01-04T15:00:00Z,100327.13472374581939799331104,0,0,0
2024-01-04T16:00:00Z,100369.49815741360089186176143,0,0,0
2024-01-04T17:00:00Z,100333.82368695652173913043478,0,0,0
2024-01-04T18:00:00Z,100344.97195897435897435897436,0,0,0
2024-01-04T19:00:00Z,100376.18712062430323299888517,0,0,0
2024-01-04T20:00:00Z,100284.77129007803790412486065,0,0,0
2024-01-04T21:00:00Z,100231.25958439241917502787068,0,0,0
2024-01-04T22:00:00Z,100260.24509163879598662207358,0,0,0
2024-01-04T23:00:00Z,100269.16370925306577480490524,0,0,0
2024-01-05T00:00:00Z,100313.75679732441471571906354,0,0,0
2024-01-05T01:00:00Z,100280.31198127090301003344482,0,0,0
2024-01-05T02:00:00Z,100300.37887090301003344481605,0,0,0
2024-01-05T03:00:00Z,100280.31198127090301003344482,0,0,0
2024-01-05T04:00:00Z,100242.40785641025641025641026,0,0,0
2024-01-05T05:00:00Z,100300.37887090301003344481605,0,0,0
2024-01-05T06:00:00Z,100309.29748851727982162764771,0,0,0
2024-01-05T07:00:00Z,100260.24509163879598662207358,0,0,0
2024-01-05T08:00:00Z,100213.42234916387959866220736,0,0,0
2024-01-05T09:00:00Z,100171.05891549609810479375697,0,0,0
2024-01-05T10:00:00Z,100164.36995228539576365663322,0,0,0
2024-01-05T11:00:00Z,100191.12580512820512820512820,0,0,0
2024-01-05T12:00:00Z,100204.50373154960981047937570,0,0,0
2024-01-05T13:00:00Z,100191.12580512820512820512820,0,0,0
2024-01-05T14:00:00Z,100128.69548182831661092530658,0,0,0
2024-01-05T15:00:00Z,100177.74787870680044593088071,0,0,0
2024-01-05T16:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-05T17:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-05T18:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-05T19:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-05T20:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-05T21:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-05T22:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-05T23:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T00:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T01:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T02:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T03:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T04:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T05:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T06:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T07:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T08:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T09:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T10:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T11:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T12:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T13:00:00Z,100170.16147460423634336677815,0,0,0
2024-01-06T14:00:00Z,100156.13524791391635977703456,0,0,0
2024-01-06T15:00:00Z,100199.48957012755160597628440,0,0,0
2024-01-06T16:00:00Z,100264.52105344800447527515918,0,0,0
2024-01-06T17:00:00Z,100245.01160845186861448549675,0,0,0
2024-01-06T18:00:00Z,100247.17932456255037679545924,0,0,0
2024-01-06T19:00:00Z,100240.67617623050508986557176,0,0,0
2024-01-06T20:00:00Z,100277.52735011209504913493413,0,0,0
2024-01-06T21:00:00Z,100221.16673123436922907590933,0,0,0
2024-01-06T22:00:00Z,100229.83759567709627831575930,0,0,0
2024-01-06T23:00:00Z,100320.88167232573029533418398,0,0,0
2024-01-07T00:00:00Z,100292.70136288686738530467158,0,0,0
2024-01-07T01:00:00Z,100310.04309177232148378437152,0,0,0
2024-01-07T02:00:00Z,100318.71395621504853302422149,0,0,0
2024-01-07T03:00:00Z,100301.37222732959443454452155,0,0,0
2024-01-07T04:00:00Z,100297.03679510823090992459657,0,0,0
2024-01-07T05:00:00Z,100262.35333733732271296519669,0,0,0
2024-01-07T06:00:00Z,100258.01790511595918834527170,0,0,0
2024-01-07T07:00:00Z,100247.17932456255037679545924,0,0,0
2024-01-07T08:00:00Z,100262.35333733732271296519669,0,0,0
2024-01-07T09:00:00Z,100236.34074400914156524564678,0,0,0
2024-01-07T10:00:00Z,100249.34704067323213910542173,0,0,0
2024-01-07T11:00:00Z,100240.67617623050508986557176,0,0,0
2024-01-07T12:00:00Z,100214.66358290232394214602185,0,0,0
